target,model,img,img_height,img_width,img_channels,accuracy,confidence,obj_height,obj_width,obj_height_p,obj_width_p,xmin,xmax,ymin,ymax
dog,yolov8m,13472183804_b6c8633f6e_z.jpg,500,640,3,1,0.931787312,268,253,53.6,39.53125,233,486,152,420
dog,yolov8m,2296897953_08627d83a0_z.jpg,640,480,3,1,0.931113899,638,434,99.6875,90.41666667,0,434,1,639
dog,yolov8m,14351072751_334621d203_z.jpg,480,640,3,1,0.817872882,243,264,50.625,41.25,163,427,47,290
dog,yolov8m,14351072751_334621d203_z.jpg,480,640,3,1,0.707449615,138,434,28.75,67.8125,155,589,246,384
dog,yolov8m,9159634981_ea2947ff02_z.jpg,640,480,3,1,0.847456634,542,451,84.6875,93.95833333,1,452,98,640
dog,yolov8m,9132297449_f27a6b1a45_z.jpg,612,612,3,1,0.938729942,521,390,85.13071895,63.7254902,82,472,26,547
dog,yolov8m,11381011104_36225e2ccc_z.jpg,543,640,3,1,0.942452013,504,490,92.81767956,76.5625,1,491,34,538
dog,yolov8m,11381011104_36225e2ccc_z.jpg,543,640,3,1,0.640560329,272,247,50.09208103,38.59375,392,639,268,540
dog,yolov8m,239427670_897dedb1ea_z.jpg,425,640,3,1,0.924858809,417,536,98.11764706,83.75,1,537,2,419
dog,yolov8m,4231227841_3821544fe1_z.jpg,608,640,3,1,0.824191332,436,230,71.71052632,35.9375,205,435,158,594
dog,yolov8m,3462334590_2b8f39c540_z.jpg,548,639,3,1,0.919570506,124,115,22.62773723,17.99687011,329,444,344,468
dog,yolov8m,9201197273_a98cb719f5_z.jpg,480,640,3,1,0.960229158,479,395,99.79166667,61.71875,1,396,0,479
dog,yolov8m,5381237016_f49e86b880_z.jpg,383,640,3,1,0.953740895,292,270,76.24020888,42.1875,1,271,35,327
dog,yolov8m,2040136228_41c284c2cb_z.jpg,640,494,3,1,0.960992932,401,308,62.65625,62.34817814,68,376,83,484
dog,yolov8m,4444608672_0fa9174b62_z.jpg,427,640,3,1,0.867826164,422,522,98.82903981,81.5625,0,522,0,422
dog,yolov8m,36110689_9cbbccb36a_z.jpg,496,640,3,1,0.936086476,465,586,93.75,91.5625,44,630,14,479
dog,yolov8m,13073061203_f7d640a8b3_z.jpg,428,639,3,1,0.942159653,200,381,46.72897196,59.62441315,0,381,84,284
dog,yolov8m,8730902798_bfe9360f4e_z.jpg,480,640,3,1,0.932486117,478,416,99.58333333,65,223,639,1,479
dog,yolov8m,489195247_b908298ee6_z.jpg,480,640,3,1,0.948020339,419,299,87.29166667,46.71875,191,490,60,479
dog,yolov8m,4018061968_3e03b2e96f_z.jpg,480,640,3,1,0.949007034,366,215,76.25,33.59375,223,438,53,419
dog,yolov8m,235979174_fcd7ef1374_z.jpg,640,480,3,1,0.953146696,537,302,83.90625,62.91666667,109,411,82,619
dog,yolov8m,15782459318_437c57f515_z.jpg,427,640,3,1,0.958478212,243,166,56.90866511,25.9375,367,533,182,425
dog,yolov8m,15782459318_437c57f515_z.jpg,427,640,3,1,0.957435548,261,165,61.12412178,25.78125,120,285,162,423
dog,yolov8m,4975505027_db5864977d_z.jpg,480,640,3,1,0.944721997,254,170,52.91666667,26.5625,415,585,106,360
dog,yolov8m,4975505027_db5864977d_z.jpg,480,640,3,1,0.919816732,139,152,28.95833333,23.75,335,487,223,362
dog,yolov8m,4975505027_db5864977d_z.jpg,480,640,3,1,0.874137282,137,139,28.54166667,21.71875,226,365,238,375
dog,yolov8m,4975505027_db5864977d_z.jpg,480,640,3,1,0.804434478,134,197,27.91666667,30.78125,30,227,242,376
dog,yolov8m,4975505027_db5864977d_z.jpg,480,640,3,1,0.653165698,257,235,53.54166667,36.71875,30,265,119,376
dog,yolov8m,4975505027_db5864977d_z.jpg,480,640,3,1,0.575033188,203,124,42.29166667,19.375,141,265,119,322
dog,yolov8m,4414731678_5f70c9f88e_z.jpg,480,640,3,1,0.814887226,285,416,59.375,65,136,552,86,371
dog,yolov8m,1570552254_fcac0be216_z.jpg,428,640,3,1,0.538081586,132,121,30.8411215,18.90625,449,570,90,222
dog,yolov8m,7492624590_e473685314_z.jpg,626,640,3,1,0.930892766,566,541,90.41533546,84.53125,55,596,45,611
dog,yolov8m,5652496789_70e6f301e9_z.jpg,427,640,3,1,0.948565423,317,510,74.23887588,79.6875,50,560,107,424
dog,yolov8m,104222040_c20f16bbc0_z.jpg,480,640,3,1,0.702019274,390,435,81.25,67.96875,52,487,90,480
dog,yolov8m,204668081_9bb000df17_z.jpg,550,640,3,1,0.959407151,371,386,67.45454545,60.3125,0,386,60,431
dog,yolov8m,7475018518_6c715a96c1_z.jpg,427,640,3,1,0.964464426,294,461,68.85245902,72.03125,52,513,74,368
dog,yolov8m,20843800936_edcdd89338_z.jpg,533,640,3,1,0.959382653,429,440,80.48780488,68.75,99,539,70,499
dog,yolov8m,319365750_c6ecd7afbc_z.jpg,480,640,3,1,0.955915987,335,377,69.79166667,58.90625,190,567,54,389
dog,yolov8m,2177634493_51ca0597e2_z.jpg,640,640,3,1,0.585256457,628,607,98.125,94.84375,24,631,6,634
dog,yolov8m,8591221048_8fe555a40c_z.jpg,427,640,3,1,0.959020197,383,380,89.69555035,59.375,126,506,24,407
dog,yolov8m,2787764752_0277f5bbb2_z.jpg,480,640,3,1,0.951741993,309,467,64.375,72.96875,84,551,111,420
dog,yolov8m,2592416858_f849d2ac8f_z.jpg,480,640,3,1,0.949057341,443,287,92.29166667,44.84375,303,590,37,480
dog,yolov8m,2592416858_f849d2ac8f_z.jpg,480,640,3,1,0.94238615,276,181,57.5,28.28125,9,190,203,479
dog,yolov8m,2592416858_f849d2ac8f_z.jpg,480,640,3,1,0.924417198,346,171,72.08333333,26.71875,166,337,134,480
dog,yolov8m,3197300261_4e5e9c5e3e_z.jpg,640,640,3,1,0.93032825,537,413,83.90625,64.53125,140,553,53,590
dog,yolov8m,16086668084_0d1665cda4_z.jpg,640,554,3,1,0.953082085,561,481,87.65625,86.82310469,19,500,79,640
dog,yolov8m,14409775264_5b589b56b4_z.jpg,480,640,3,1,0.95746547,414,396,86.25,61.875,29,425,60,474
dog,yolov8m,4467873253_2ce7540d62_z.jpg,427,640,3,1,0.926180542,409,528,95.78454333,82.5,35,563,13,422
dog,yolov8m,105398161_799ded9b2a_z.jpg,640,480,3,1,0.915166855,445,395,69.53125,82.29166667,73,468,97,542
dog,yolov8m,252889263_3cf2d57f34_z.jpg,480,640,3,1,0.918232858,417,251,86.875,39.21875,218,469,53,470
dog,yolov8m,1134141407_0254c76c4d_z.jpg,384,640,3,1,0.890677392,343,424,89.32291667,66.25,14,438,40,383
dog,yolov8m,3676100181_dc21ca177f_z.jpg,640,480,3,1,0.934962392,134,142,20.9375,29.58333333,119,261,387,521
dog,yolov8n,7270802858_c6e2b115e4_z.jpg,640,640,3,1,0.918588519,299,389,46.71875,60.78125,113,502,235,534
dog,yolov8n,5753318048_1cde42cb1f_z.jpg,512,640,3,1,0.921595991,511,503,99.8046875,78.59375,0,503,1,512
dog,yolov8n,890847666_ec8eaecf88_z.jpg,640,480,3,1,0.914337337,374,259,58.4375,53.95833333,0,259,266,640
dog,yolov8n,809525484_e2e6f137aa_z.jpg,480,640,3,1,0.647650421,280,501,58.33333333,78.28125,87,588,200,480
dog,yolov8n,809525484_e2e6f137aa_z.jpg,480,640,3,1,0.493678451,370,415,77.08333333,64.84375,172,587,108,478
dog,yolov8n,809525484_e2e6f137aa_z.jpg,480,640,3,1,0.397834897,261,391,54.375,61.09375,66,457,218,479
dog,yolov8n,809525484_e2e6f137aa_z.jpg,480,640,3,1,0.289201587,368,374,76.66666667,58.4375,63,437,110,478
dog,yolov8n,2169952827_05bddc305e_z.jpg,427,640,3,1,0.926772177,390,560,91.33489461,87.5,80,640,37,427
dog,yolov8n,20959877010_552298f5f8_z.jpg,367,640,3,1,0.90351218,272,272,74.11444142,42.5,301,573,81,353
dog,yolov8n,20959877010_552298f5f8_z.jpg,367,640,3,1,0.867545843,320,296,87.19346049,46.25,21,317,5,325
dog,yolov8n,3290610375_c742148226_z.jpg,428,639,3,1,0.908112645,352,382,82.24299065,59.78090767,22,404,71,423
dog,yolov8n,2433596596_377bb91619_z.jpg,491,640,3,1,0.342454672,175,134,35.64154786,20.9375,506,640,28,203
dog,yolov8n,6113997729_5f5ac02209_z.jpg,480,640,3,1,0.937059999,341,319,71.04166667,49.84375,165,484,56,397
dog,yolov8n,2277306387_af18b2096e_z.jpg,483,640,3,1,0.606738448,441,442,91.30434783,69.0625,135,577,4,445
dog,yolov8n,81717243_2c9fcf3dab_z.jpg,508,640,3,1,0.864280939,339,290,66.73228346,45.3125,205,495,126,465
dog,yolov8n,8343384446_ebe3bc86ce_z.jpg,640,617,3,1,0.850481451,506,302,79.0625,48.9465154,143,445,75,581
dog,yolov8n,2167290248_1ac3cbd890_z.jpg,639,485,3,0,0,0,0,0,0,0,0,0,0
dog,yolov8n,915541987_2627e91a14_z.jpg,640,431,3,1,0.312348485,488,412,76.25,95.59164733,17,429,133,621
dog,yolov8n,5878631770_0c5592a1ee_z.jpg,427,640,3,1,0.862564564,323,496,75.6440281,77.5,106,602,98,421
dog,yolov8n,3209962531_f75dbe4341_z.jpg,445,639,3,1,0.80595845,397,516,89.21348315,80.75117371,121,637,40,437
dog,yolov8n,16107639462_07e2d4455d_z.jpg,427,640,3,1,0.655352414,373,428,87.35362998,66.875,115,543,47,420
dog,yolov8n,3291298501_9a8eed3fa0_z.jpg,427,640,3,1,0.866984904,368,494,86.18266979,77.1875,0,494,57,425
dog,yolov8n,34095624_ce7c705614_z.jpg,480,640,3,1,0.689549863,455,560,94.79166667,87.5,79,639,25,480
dog,yolov8n,4122228889_3b69997e0c_z.jpg,640,478,3,1,0.917911947,375,298,58.59375,62.34309623,86,384,149,524
dog,yolov8n,6897439523_236f77f06f_z.jpg,452,640,3,1,0.911754251,324,383,71.68141593,59.84375,49,432,39,363
dog,yolov8n,6897439523_236f77f06f_z.jpg,452,640,3,1,0.86608392,329,218,72.78761062,34.0625,398,616,108,437
dog,yolov8n,7248771448_66aab6455d_z.jpg,495,640,3,1,0.656187713,436,504,88.08080808,78.75,50,554,12,448
dog,yolov8n,6238072987_89f2925563_z.jpg,640,480,3,1,0.891984642,555,395,86.71875,82.29166667,85,480,84,639
dog,yolov8n,84410494_ab268290cf_z.jpg,480,640,3,1,0.440567881,478,397,99.58333333,62.03125,161,558,1,479
dog,yolov8n,19030996840_1fbbb14eeb_z.jpg,640,640,3,1,0.739428341,519,522,81.09375,81.5625,62,584,34,553
dog,yolov8n,19030996840_1fbbb14eeb_z.jpg,640,640,3,1,0.273329079,310,236,48.4375,36.875,167,403,256,566
dog,yolov8n,5093076088_7bc77ec199_z.jpg,480,640,3,1,0.926638365,160,151,33.33333333,23.59375,333,484,234,394
dog,yolov8n,5093076088_7bc77ec199_z.jpg,480,640,3,1,0.922614336,194,226,40.41666667,35.3125,120,346,134,328
dog,yolov8n,5093076088_7bc77ec199_z.jpg,480,640,3,1,0.488809705,89,74,18.54166667,11.5625,0,74,127,216
dog,yolov8n,387284206_360c4e3d6e_z.jpg,313,639,3,1,0.662578583,301,597,96.16613419,93.42723005,35,632,11,312
dog,yolov8n,677743874_168dcb5ed1_z.jpg,427,640,3,1,0.900483012,228,213,53.39578454,33.28125,294,507,81,309
dog,yolov8n,3968015804_ac83717a19_z.jpg,427,640,3,1,0.858500123,378,396,88.52459016,61.875,116,512,45,423
dog,yolov8n,9031823026_3e55960d76_z.jpg,384,640,3,1,0.820788503,279,457,72.65625,71.40625,123,580,83,362
dog,yolov8n,7928462126_bb6f3a98bf_z.jpg,427,640,3,1,0.655003011,416,474,97.42388759,74.0625,0,474,0,416
dog,yolov8n,19309035192_8666b8c4e2_z.jpg,480,640,3,1,0.467758238,334,537,69.58333333,83.90625,0,537,110,444
dog,yolov8n,14584923986_debd346d81_z.jpg,640,640,3,1,0.804063737,634,637,99.0625,99.53125,2,639,2,636
dog,yolov8n,5827517048_a890acd7e6_z.jpg,424,640,3,1,0.654414117,265,281,62.5,43.90625,359,640,131,396
dog,yolov8n,5827517048_a890acd7e6_z.jpg,424,640,3,1,0.452370077,135,202,31.83962264,31.5625,305,507,83,218
dog,yolov8n,3850147043_06970bc680_z.jpg,480,640,3,1,0.886207759,239,447,49.79166667,69.84375,59,506,46,285
dog,yolov8n,506974894_b74672813b_z.jpg,427,640,3,1,0.82115072,291,470,68.1498829,73.4375,3,473,80,371
dog,yolov8n,506974894_b74672813b_z.jpg,427,640,3,1,0.318472058,116,356,27.16627635,55.625,184,540,1,117
dog,yolov8n,4941417139_1608ab2596_z.jpg,480,640,3,1,0.663557649,420,630,87.5,98.4375,2,632,60,480
dog,yolov8n,361146297_ca9b5c8799_z.jpg,640,480,3,1,0.845859528,534,477,83.4375,99.375,3,480,106,640
dog,yolov8n,19283436_772222a19e_z.jpg,472,640,3,1,0.864920259,366,237,77.54237288,37.03125,216,453,99,465
dog,yolov8n,5589760101_cf3ec6080e_z.jpg,424,640,3,1,0.643503428,417,537,98.3490566,83.90625,86,623,1,418
dog,yolov8n,20646999908_c3400d3ef6_z.jpg,480,640,3,1,0.848078132,444,599,92.5,93.59375,32,631,36,480
dog,yolov8n,7443993440_80892cc39d_z.jpg,620,640,3,1,0.869803965,396,430,63.87096774,67.1875,100,530,121,517
dog,yolov8n,3812603979_2102c37672_z.jpg,426,640,3,1,0.874438941,399,537,93.66197183,83.90625,91,628,22,421
dog,yolov8n,11709285374_bbb0e09e4e_z.jpg,477,640,3,1,0.829218507,389,424,81.55136268,66.25,0,424,88,477
dog,yolov8n,2698863450_3a10857081_z.jpg,590,639,3,1,0.778519154,566,465,95.93220339,72.76995305,110,575,21,587
dog,yolov8n,2698863450_3a10857081_z.jpg,590,639,3,1,0.31888321,553,400,93.72881356,62.59780908,65,465,27,580
dog,yolov8n,241832541_43848dabf3_z.jpg,639,426,3,1,0.904479921,639,405,100,95.07042254,0,405,0,639
dog,yolov8n,14869105327_a74f23fa8a_z.jpg,600,639,3,1,0.717480958,504,395,84,61.81533646,89,484,22,526
dog,yolov8n,2814480856_385049d567_z.jpg,480,640,3,1,0.729702652,382,395,79.58333333,61.71875,151,546,1,383
dog,yolov8n,8132134109_24eaa95e21_z.jpg,359,639,3,1,0.405964017,347,329,96.65738162,51.48669797,146,475,1,348
dog,yolov8n,7283869010_60b2e311b5_z.jpg,587,639,3,1,0.591783106,325,367,55.36626917,57.43348983,156,523,190,515
dog,yolov8n,4163439575_7c6a260e8e_z.jpg,521,640,3,1,0.854540706,490,422,94.04990403,65.9375,44,466,23,513
dog,yolov8n,5290576324_881daf8265_z.jpg,480,640,3,1,0.890366256,176,123,36.66666667,19.21875,375,498,42,218
dog,yolov8n,5290576324_881daf8265_z.jpg,480,640,3,1,0.550742388,238,178,49.58333333,27.8125,102,280,170,408
dog,yolov8n,13472183804_b6c8633f6e_z.jpg,500,640,3,1,0.729353011,281,253,56.2,39.53125,234,487,147,428
dog,yolov8n,2296897953_08627d83a0_z.jpg,640,480,3,1,0.915638566,633,443,98.90625,92.29166667,1,444,7,640
dog,yolov8n,14351072751_334621d203_z.jpg,480,640,3,1,0.561257243,131,426,27.29166667,66.5625,164,590,257,388
dog,yolov8n,9159634981_ea2947ff02_z.jpg,640,480,3,1,0.390904009,165,202,25.78125,42.08333333,121,323,94,259
dog,yolov8n,9159634981_ea2947ff02_z.jpg,640,480,3,1,0.322255939,529,464,82.65625,96.66666667,0,464,111,640
dog,yolov8n,9159634981_ea2947ff02_z.jpg,640,480,3,1,0.259905368,501,325,78.28125,67.70833333,0,325,96,597
dog,yolov8n,9132297449_f27a6b1a45_z.jpg,612,612,3,1,0.743743241,555,399,90.68627451,65.19607843,71,470,27,582
dog,yolov8n,11381011104_36225e2ccc_z.jpg,543,640,3,1,0.766210198,496,428,91.34438306,66.875,65,493,36,532
dog,yolov8n,11381011104_36225e2ccc_z.jpg,543,640,3,1,0.485475898,274,247,50.46040516,38.59375,393,640,269,543
dog,yolov8n,239427670_897dedb1ea_z.jpg,425,640,3,1,0.797867954,419,534,98.58823529,83.4375,16,550,3,422
dog,yolov8n,4231227841_3821544fe1_z.jpg,608,640,3,1,0.868545711,449,226,73.84868421,35.3125,204,430,153,602
dog,yolov8n,3462334590_2b8f39c540_z.jpg,548,639,3,1,0.894826293,124,115,22.62773723,17.99687011,328,443,346,470
dog,yolov8n,9201197273_a98cb719f5_z.jpg,480,640,3,1,0.651249409,469,396,97.70833333,61.875,0,396,10,479
dog,yolov8n,5381237016_f49e86b880_z.jpg,383,640,3,1,0.848736465,294,271,76.76240209,42.34375,1,272,33,327
dog,yolov8n,2040136228_41c284c2cb_z.jpg,640,494,3,1,0.894272327,401,308,62.65625,62.34817814,69,377,81,482
dog,yolov8n,4444608672_0fa9174b62_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
dog,yolov8n,36110689_9cbbccb36a_z.jpg,496,640,3,1,0.778096497,474,587,95.56451613,91.71875,49,636,11,485
dog,yolov8n,13073061203_f7d640a8b3_z.jpg,428,639,3,1,0.856522381,198,379,46.26168224,59.3114241,1,380,86,284
dog,yolov8n,8730902798_bfe9360f4e_z.jpg,480,640,3,1,0.849980056,475,418,98.95833333,65.3125,222,640,4,479
dog,yolov8n,489195247_b908298ee6_z.jpg,480,640,3,1,0.838714302,424,313,88.33333333,48.90625,185,498,56,480
dog,yolov8n,4018061968_3e03b2e96f_z.jpg,480,640,3,1,0.914982975,365,216,76.04166667,33.75,221,437,56,421
dog,yolov8n,235979174_fcd7ef1374_z.jpg,640,480,3,1,0.880247116,555,306,86.71875,63.75,105,411,69,624
dog,yolov8n,15782459318_437c57f515_z.jpg,427,640,3,1,0.9355551,266,165,62.29508197,25.78125,120,285,158,424
dog,yolov8n,15782459318_437c57f515_z.jpg,427,640,3,1,0.929619968,243,166,56.90866511,25.9375,367,533,181,424
dog,yolov8n,4975505027_db5864977d_z.jpg,480,640,3,1,0.919938445,255,170,53.125,26.5625,415,585,106,361
dog,yolov8n,4975505027_db5864977d_z.jpg,480,640,3,1,0.696868896,138,148,28.75,23.125,338,486,224,362
dog,yolov8n,4975505027_db5864977d_z.jpg,480,640,3,1,0.543794453,255,235,53.125,36.71875,30,265,120,375
dog,yolov8n,4975505027_db5864977d_z.jpg,480,640,3,1,0.259527773,137,146,28.54166667,22.8125,226,372,239,376
dog,yolov8n,4414731678_5f70c9f88e_z.jpg,480,640,3,1,0.656513691,287,406,59.79166667,63.4375,145,551,85,372
dog,yolov8n,1570552254_fcac0be216_z.jpg,428,640,3,0,0,0,0,0,0,0,0,0,0
dog,yolov8n,7492624590_e473685314_z.jpg,626,640,3,1,0.773149371,547,592,87.38019169,92.5,19,611,69,616
dog,yolov8n,5652496789_70e6f301e9_z.jpg,427,640,3,1,0.366209716,317,477,74.23887588,74.53125,83,560,105,422
dog,yolov8n,104222040_c20f16bbc0_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
dog,yolov8n,204668081_9bb000df17_z.jpg,550,640,3,1,0.935065567,372,388,67.63636364,60.625,1,389,59,431
dog,yolov8n,7475018518_6c715a96c1_z.jpg,427,640,3,1,0.931329429,292,460,68.38407494,71.875,56,516,77,369
dog,yolov8n,20843800936_edcdd89338_z.jpg,533,640,3,1,0.889593244,432,447,81.05065666,69.84375,97,544,71,503
dog,yolov8n,319365750_c6ecd7afbc_z.jpg,480,640,3,1,0.848342717,334,379,69.58333333,59.21875,189,568,56,390
dog,yolov8n,2177634493_51ca0597e2_z.jpg,640,640,3,0,0,0,0,0,0,0,0,0,0
dog,yolov8n,8591221048_8fe555a40c_z.jpg,427,640,3,1,0.926774204,378,371,88.52459016,57.96875,139,510,24,402
dog,yolov8n,2787764752_0277f5bbb2_z.jpg,480,640,3,1,0.849278152,317,490,66.04166667,76.5625,67,557,111,428
dog,yolov8n,2592416858_f849d2ac8f_z.jpg,480,640,3,1,0.885571957,444,285,92.5,44.53125,306,591,36,480
dog,yolov8n,2592416858_f849d2ac8f_z.jpg,480,640,3,1,0.882881343,275,179,57.29166667,27.96875,10,189,205,480
dog,yolov8n,2592416858_f849d2ac8f_z.jpg,480,640,3,1,0.838834465,345,169,71.875,26.40625,168,337,135,480
dog,yolov8n,3197300261_4e5e9c5e3e_z.jpg,640,640,3,1,0.817439973,533,419,83.28125,65.46875,140,559,58,591
dog,yolov8n,16086668084_0d1665cda4_z.jpg,640,554,3,1,0.888319492,560,495,87.5,89.35018051,21,516,79,639
dog,yolov8n,14409775264_5b589b56b4_z.jpg,480,640,3,1,0.865850925,417,400,86.875,62.5,25,425,51,468
dog,yolov8n,4467873253_2ce7540d62_z.jpg,427,640,3,1,0.808740139,416,525,97.42388759,82.03125,47,572,7,423
dog,yolov8n,105398161_799ded9b2a_z.jpg,640,480,3,1,0.885464847,461,410,72.03125,85.41666667,69,479,83,544
dog,yolov8n,252889263_3cf2d57f34_z.jpg,480,640,3,1,0.315035611,423,259,88.125,40.46875,215,474,54,477
dog,yolov8n,1134141407_0254c76c4d_z.jpg,384,640,3,1,0.833457589,374,434,97.39583333,67.8125,6,440,10,384
dog,yolov8n,3676100181_dc21ca177f_z.jpg,640,480,3,1,0.92159313,135,140,21.09375,29.16666667,122,262,388,523
dog,yolov8s,7270802858_c6e2b115e4_z.jpg,640,640,3,1,0.924503267,298,383,46.5625,59.84375,113,496,238,536
dog,yolov8s,5753318048_1cde42cb1f_z.jpg,512,640,3,1,0.936179757,511,506,99.8046875,79.0625,0,506,1,512
dog,yolov8s,890847666_ec8eaecf88_z.jpg,640,480,3,1,0.914776266,368,258,57.5,53.75,0,258,271,639
dog,yolov8s,809525484_e2e6f137aa_z.jpg,480,640,3,1,0.734065533,370,533,77.08333333,83.28125,61,594,109,479
dog,yolov8s,2169952827_05bddc305e_z.jpg,427,640,3,1,0.925456405,391,563,91.56908665,87.96875,76,639,35,426
dog,yolov8s,20959877010_552298f5f8_z.jpg,367,640,3,1,0.934304059,322,299,87.73841962,46.71875,20,319,5,327
dog,yolov8s,20959877010_552298f5f8_z.jpg,367,640,3,1,0.915039897,281,336,76.56675749,52.5,298,634,72,353
dog,yolov8s,3290610375_c742148226_z.jpg,428,639,3,1,0.924730837,357,384,83.41121495,60.09389671,21,405,66,423
dog,yolov8s,2433596596_377bb91619_z.jpg,491,640,3,1,0.908128083,172,135,35.0305499,21.09375,505,640,29,201
dog,yolov8s,6113997729_5f5ac02209_z.jpg,480,640,3,1,0.93626684,337,316,70.20833333,49.375,168,484,58,395
dog,yolov8s,2277306387_af18b2096e_z.jpg,483,640,3,1,0.871178448,433,441,89.64803313,68.90625,138,579,6,439
dog,yolov8s,81717243_2c9fcf3dab_z.jpg,508,640,3,1,0.947542191,339,288,66.73228346,45,207,495,127,466
dog,yolov8s,8343384446_ebe3bc86ce_z.jpg,640,617,3,1,0.879276216,521,300,81.40625,48.62236629,143,443,68,589
dog,yolov8s,2167290248_1ac3cbd890_z.jpg,639,485,3,1,0.885470569,594,385,92.95774648,79.3814433,43,428,45,639
dog,yolov8s,915541987_2627e91a14_z.jpg,640,431,3,1,0.745876968,504,431,78.75,100,0,431,129,633
dog,yolov8s,5878631770_0c5592a1ee_z.jpg,427,640,3,1,0.820444942,322,532,75.40983607,83.125,105,637,100,422
dog,yolov8s,3209962531_f75dbe4341_z.jpg,445,639,3,1,0.926373661,398,513,89.43820225,80.28169014,125,638,44,442
dog,yolov8s,16107639462_07e2d4455d_z.jpg,427,640,3,1,0.811414123,374,356,87.58782201,55.625,125,481,48,422
dog,yolov8s,3291298501_9a8eed3fa0_z.jpg,427,640,3,1,0.903870702,368,501,86.18266979,78.28125,1,502,56,424
dog,yolov8s,34095624_ce7c705614_z.jpg,480,640,3,1,0.92139405,453,612,94.375,95.625,27,639,27,480
dog,yolov8s,4122228889_3b69997e0c_z.jpg,640,478,3,1,0.91356653,371,314,57.96875,65.69037657,69,383,151,522
dog,yolov8s,6897439523_236f77f06f_z.jpg,452,640,3,1,0.923580766,315,330,69.69026549,51.5625,49,379,47,362
dog,yolov8s,6897439523_236f77f06f_z.jpg,452,640,3,1,0.763371706,330,220,73.00884956,34.375,397,617,104,434
dog,yolov8s,6897439523_236f77f06f_z.jpg,452,640,3,1,0.612311542,309,159,68.36283186,24.84375,285,444,49,358
dog,yolov8s,7248771448_66aab6455d_z.jpg,495,640,3,1,0.863849163,411,504,83.03030303,78.75,58,562,32,443
dog,yolov8s,6238072987_89f2925563_z.jpg,640,480,3,1,0.863687873,558,400,87.1875,83.33333333,79,479,81,639
dog,yolov8s,84410494_ab268290cf_z.jpg,480,640,3,1,0.815290451,477,380,99.375,59.375,150,530,2,479
dog,yolov8s,19030996840_1fbbb14eeb_z.jpg,640,640,3,1,0.918176174,386,404,60.3125,63.125,0,404,254,640
dog,yolov8s,19030996840_1fbbb14eeb_z.jpg,640,640,3,1,0.725229621,467,509,72.96875,79.53125,82,591,37,504
dog,yolov8s,5093076088_7bc77ec199_z.jpg,480,640,3,1,0.93725127,194,224,40.41666667,35,122,346,134,328
dog,yolov8s,5093076088_7bc77ec199_z.jpg,480,640,3,1,0.914810061,159,149,33.125,23.28125,335,484,234,393
dog,yolov8s,5093076088_7bc77ec199_z.jpg,480,640,3,1,0.483754456,85,73,17.70833333,11.40625,0,73,129,214
dog,yolov8s,387284206_360c4e3d6e_z.jpg,313,639,3,1,0.755527556,302,606,96.485623,94.83568075,31,637,8,310
dog,yolov8s,677743874_168dcb5ed1_z.jpg,427,640,3,1,0.917316377,233,209,54.56674473,32.65625,296,505,75,308
dog,yolov8s,677743874_168dcb5ed1_z.jpg,427,640,3,1,0.629675806,44,104,10.30444965,16.25,297,401,53,97
dog,yolov8s,3968015804_ac83717a19_z.jpg,427,640,3,1,0.90752703,375,390,87.82201405,60.9375,122,512,46,421
dog,yolov8s,9031823026_3e55960d76_z.jpg,384,640,3,1,0.596568346,278,468,72.39583333,73.125,111,579,83,361
dog,yolov8s,7928462126_bb6f3a98bf_z.jpg,427,640,3,1,0.936361074,423,463,99.06323185,72.34375,15,478,0,423
dog,yolov8s,19309035192_8666b8c4e2_z.jpg,480,640,3,1,0.904265523,334,560,69.58333333,87.5,0,560,109,443
dog,yolov8s,14584923986_debd346d81_z.jpg,640,640,3,1,0.797197342,634,638,99.0625,99.6875,1,639,2,636
dog,yolov8s,5827517048_a890acd7e6_z.jpg,424,640,3,1,0.935044348,265,284,62.5,44.375,356,640,131,396
dog,yolov8s,5827517048_a890acd7e6_z.jpg,424,640,3,1,0.88585037,141,204,33.25471698,31.875,305,509,81,222
dog,yolov8s,3850147043_06970bc680_z.jpg,480,640,3,1,0.934592485,241,439,50.20833333,68.59375,68,507,45,286
dog,yolov8s,506974894_b74672813b_z.jpg,427,640,3,1,0.868718386,288,468,67.44730679,73.125,2,470,79,367
dog,yolov8s,506974894_b74672813b_z.jpg,427,640,3,1,0.834333539,115,350,26.93208431,54.6875,187,537,0,115
dog,yolov8s,4941417139_1608ab2596_z.jpg,480,640,3,1,0.81386739,431,637,89.79166667,99.53125,1,638,45,476
dog,yolov8s,361146297_ca9b5c8799_z.jpg,640,480,3,1,0.573193073,548,466,85.625,97.08333333,13,479,92,640
dog,yolov8s,19283436_772222a19e_z.jpg,472,640,3,1,0.930989861,370,245,78.38983051,38.28125,214,459,99,469
dog,yolov8s,5589760101_cf3ec6080e_z.jpg,424,640,3,1,0.89391917,421,543,99.29245283,84.84375,89,632,0,421
dog,yolov8s,20646999908_c3400d3ef6_z.jpg,480,640,3,1,0.797576308,435,602,90.625,94.0625,25,627,45,480
dog,yolov8s,20646999908_c3400d3ef6_z.jpg,480,640,3,1,0.282713264,115,287,23.95833333,44.84375,1,288,365,480
