target,model,img,img_height,img_width,img_channels,accuracy,confidence,obj_height,obj_width,obj_height_p,obj_width_p,xmin,xmax,ymin,ymax
bicycle,yolov5n6,6141562070_11880edf2e_z.jpg,425,639,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,8291522231_19e1414c1b_z.jpg,612,612,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,16675918410_cc9588a553_z.jpg,359,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,14265143426_0770389597_z.jpg,407,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,8651904899_c2632fe751_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,9755183855_953c4f062c_z.jpg,425,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,18068160735_6c2f214265_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,3604271495_1cacccec06_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,51712355_49c2e95899_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,14757587416_892a95bf77_z.jpg,360,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,2179537346_d695661bbc_z.jpg,640,425,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,19474810921_d2f23de0fc_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,234597792_a9f1e7e7a9_z.jpg,425,639,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,9444094315_ba610ed94a_z.jpg,640,441,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5n6,8773393046_236298c465_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov5n6,5490854064_57151abb4f_z.jpg,478,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov5n6,3595778703_d3bec2f74e_z.jpg,640,479,3,0,0,0,0,0,0,0,0,0,0
car,yolov5n6,2468082692_49ec682990_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov5n6,2918687630_5108e3e2ab_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov5n6,5333910985_ea4e62f651_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov5n6,211850545_7f670901ab_z.jpg,426,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov5n6,2166320847_63a04a9303_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
cat,yolov5n6,18285977255_534ec8e749_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
cat,yolov5n6,7175939730_9a03853d4c_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
cat,yolov5n6,20264405486_14055e8288_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
cat,yolov5n6,2218544892_0ae9cb42da_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
cat,yolov5n6,4743123794_5c502eaee7_z.jpg,640,427,3,0,0,0,0,0,0,0,0,0,0
cat,yolov5n6,1980856023_6049619444_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
cat,yolov5n6,7664570690_6ab2f0ab5d_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
cat,yolov5n6,2709706154_32ff27825a_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
cat,yolov5n6,3283350420_d2b4b8fef3_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
dog,yolov5n6,9031823026_3e55960d76_z.jpg,384,640,3,0,0,0,0,0,0,0,0,0,0
dog,yolov5n6,2814480856_385049d567_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
dog,yolov5n6,5290576324_881daf8265_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
dog,yolov5n6,13472183804_b6c8633f6e_z.jpg,500,640,3,0,0,0,0,0,0,0,0,0,0
dog,yolov5n6,104222040_c20f16bbc0_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
dog,yolov5n6,7475018518_6c715a96c1_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
dog,yolov5n6,252889263_3cf2d57f34_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
person,yolov5n6,5826499075_8c91ec270b_z.jpg,640,478,3,0,0,0,0,0,0,0,0,0,0
car,yolov5n6,8125475_d0a1063029_z.jpg,480,640,3,1,0.519829333,22.98656464,39.08703613,4.788867633,6.107349396,396.0948181,435.1818542,105.0662613,128.0528259
car,yolov5n6,8125475_d0a1063029_z.jpg,480,640,3,1,0.444724947,24.58563232,50.19390869,5.122006734,7.842798233,447.9598694,498.1537781,111.3354034,135.9210358
car,yolov5n6,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.337056279,28.63928223,62.5760498,6.722836203,9.777507782,544.6854858,607.2615356,107.3443451,135.9836273
car,yolov5n6,8125475_d0a1063029_z.jpg,480,640,3,1,0.54083848,29.53134155,60.98791504,6.152362823,9.529361725,529.1685791,590.1564941,115.3724823,144.9038239
car,yolov5n6,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.697473049,29.63076782,58.20104599,5.998131138,9.093913436,20.09129715,78.29234314,198.9373169,228.5680847
car,yolov5n6,8125475_d0a1063029_z.jpg,480,640,3,1,0.334757924,38.98013306,105.7024307,8.120861053,16.5160048,54.56786346,160.2702942,91.38298035,130.3631134
car,yolov5n6,13314143603_95d63b5748_z.jpg,480,640,3,1,0.410212696,39.86612701,54.38250732,8.305443128,8.497266769,232.4319763,286.8144836,78.82791901,118.694046
car,yolov5n6,8125475_d0a1063029_z.jpg,480,640,3,1,0.560714185,41.20513916,57.23864746,8.584403992,8.943538666,581.9577637,639.1964111,107.9806671,149.1858063
dog,yolov5n6,13073061203_f7d640a8b3_z.jpg,428,639,3,1,0.260460496,48.15605164,133.2380829,11.25141393,20.85103019,0,133.2380829,96.56945801,144.7255096
car,yolov5n6,3413987789_b607473327_z.jpg,480,640,3,1,0.595380723,49.77328491,72.75079346,10.36943436,11.36731148,567.2492065,640,127.0497284,176.8230133
car,yolov5n6,13314143603_95d63b5748_z.jpg,480,640,3,1,0.441229194,50.52552032,38.35131836,10.52615007,5.992393494,601.2035522,639.5548706,76.01404572,126.539566
car,yolov5n6,82706249_bf54b24c4e_z.jpg,257,639,3,1,0.289079309,50.62831116,47.46643448,19.69973197,7.428237008,0,47.46643448,75.26114655,125.8894577
car,yolov5n6,4597825116_8ec71a76cf_z.jpg,468,640,3,1,0.274918705,51.45455933,58.72332001,10.99456396,9.175518751,0.439300537,59.16262054,203.4869385,254.9414978
car,yolov5n6,750912399_32f415ecb1_z.jpg,477,640,3,1,0.686172068,53.9490509,50.90625,11.31007356,7.954101563,358.7954712,409.7017212,46.02176666,99.97081757
person,yolov5n6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.529521823,54.07392883,65.44512939,12.54615518,10.22580147,374.0891724,439.5343018,37.52507019,91.59899902
bicycle,yolov5n6,5021039430_0cda148fd5_z.jpg,640,427,3,1,0.313340604,55.72259521,85.66957092,8.706655502,20.06313136,19.63096619,105.3005371,297.9475708,353.670166
car,yolov5n6,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.40705663,57.11444092,144.2684326,8.924131393,22.5419426,71.34942627,215.6178589,139.1120758,196.2265167
person,yolov5n6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.305607527,58.8923645,33.95907593,14.64984192,5.306105614,163.0734253,197.0325012,70.0249939,128.9173584
person,yolov5n6,892497288_b916ec820e_z.jpg,481,640,3,1,0.260143101,61.11749268,44.72789764,12.70633943,6.988734007,0.684616089,45.41251373,20.01010895,81.12760162
bicycle,yolov5n6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.251804113,61.45306396,58.17585754,14.39181826,9.089977741,199.8321686,258.0080261,203.5326233,264.9856873
bicycle,yolov5n6,7417962302_a50fc8eb6b_z.jpg,425,640,3,1,0.553526044,65.68795776,34.55347443,15.45599006,5.398980379,0.30493927,34.8584137,211.4732666,277.1612244
person,yolov5n6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.472831786,67.24635696,70.57374573,15.60240301,11.02714777,238.4572296,309.0309753,28.67248154,95.9188385
car,yolov5n6,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.727847338,70.53622437,113.0357666,11.02128506,17.66183853,526.6091309,639.6448975,146.5545349,217.0907593
bicycle,yolov5n6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.266124666,70.75363159,78.81396484,16.56993714,12.31468201,368.4423218,447.2562866,185.5824585,256.3360901
person,yolov5n6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.51757133,71.15128708,57.18618774,16.50841928,8.935341835,474.4757996,531.6619873,30.2114296,101.3627167
car,yolov5n6,7110476047_267467ee68_z.jpg,450,640,3,1,0.621849,73.51062012,111.8861275,16.33569336,17.48220742,14.84725571,126.7333832,178.1011658,251.6117859
car,yolov5n6,14786765330_5d381d2451_z.jpg,480,640,3,1,0.45065552,74.32800293,74.18621826,15.48500061,11.5915966,565.8137817,640,130.7916565,205.1196594
car,yolov5n6,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.599458516,76.1880188,109.0912552,17.84262735,17.04550862,8.141548157,117.2328033,0,76.1880188
car,yolov5n6,13314143603_95d63b5748_z.jpg,480,640,3,1,0.665958643,78.1978302,167.509964,16.29121463,26.17343187,32.49873352,200.0086975,71.67549133,149.8733215
car,yolov5n6,7110476047_267467ee68_z.jpg,450,640,3,1,0.631367207,78.27133179,98.54260254,17.39362929,15.39728165,535.526123,634.0687256,162.7689514,241.0402832
person,yolov5n6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.27518937,84.52714539,30.79194641,19.7955844,4.811241627,91.70053864,122.492485,203.2472992,287.7744446
bicycle,yolov5n6,4065552857_98aa8a39d4_z.jpg,427,640,3,1,0.428564429,84.88169861,126.6163025,19.87861794,19.78379726,508.9327698,635.5490723,207.9893646,292.8710632
person,yolov5n6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.476629734,86.34500122,103.9382172,20.03364297,16.24034643,0.859680176,104.7978973,344.6549988,431
car,yolov5n6,340359612_df41037e73_z.jpg,426,640,3,1,0.307861179,87.6888504,72.52206421,20.58423718,11.33157253,79.74519348,152.2672577,116.6772995,204.3661499
car,yolov5n6,340359612_df41037e73_z.jpg,426,640,3,1,0.354828387,88.00738525,49.30090332,20.65901062,7.703266144,590.3522339,639.6531372,140.6057892,228.6131744
cat,yolov5n6,6062750656_89284163db_z.jpg,426,640,3,1,0.800719023,89.42749023,83.48242188,20.9923686,13.04412842,265.8137207,349.2961426,308.3626099,397.7901001
person,yolov5n6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.448197871,90.24874878,35.13800049,22.44993751,5.490312576,259.6200256,294.7580261,55.79804993,146.0467987
person,yolov5n6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.717610896,90.90774536,39.71539307,22.61386701,6.205530167,471.631958,511.3473511,34.60169983,125.5094452
bicycle,yolov5n6,82903264_5dd277c32d_z.jpg,480,640,3,1,0.422231346,90.92974854,57.2666626,18.94369761,8.947916031,391.1519775,448.4186401,272.8712463,363.8009949
person,yolov5n6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.319522291,91.64683533,35.62458038,21.46295909,5.566340685,124.1829605,159.8075409,208.5442963,300.1911316
person,yolov5n6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.724920034,93.02606201,76.85559082,21.58377309,12.00868607,302.6524048,379.5079956,5.917152405,98.94321442
person,yolov5n6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.256952524,94.4623642,39.13049316,23.49810055,6.114139557,271.9309082,311.0614014,55.2898941,149.7522583
bicycle,yolov5n6,7417962302_a50fc8eb6b_z.jpg,425,640,3,1,0.860307753,94.52220154,170.8129959,22.24051801,26.68953061,51.09246063,221.9054565,191.1565399,285.6787415
person,yolov5n6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.464577317,94.58483887,35.15982056,22.15101613,5.493721962,160.738739,195.8985596,211.0903625,305.6752014
car,yolov5n6,15490190390_d64fe16141_z.jpg,426,640,3,1,0.911129177,94.77400208,238.7288437,22.24741833,37.30138183,31.22245026,269.9512939,62.5803833,157.3543854
car,yolov5n6,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.678823292,96.27334595,98.50771332,15.0427103,15.39183021,0.296508789,98.80422211,144.1633148,240.4366608
bicycle,yolov5n6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.309832901,96.98999023,89.06573486,22.71428343,13.91652107,393.9023132,482.9680481,177.325592,274.3155823
person,yolov5n6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.444459438,98.85850525,62.93200684,23.15187477,9.833126068,550.2846069,613.2166138,202.9786835,301.8371887
person,yolov5n6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.28058362,99.16363144,55.72515869,23.00780312,8.707056046,130.9111633,186.636322,26.60722733,125.7708588
cat,yolov5n6,6062750656_89284163db_z.jpg,426,640,3,1,0.712034464,100.0838318,86.56109619,23.49385723,13.52517128,438.4500122,525.0111084,38.8613739,138.9452057
bicycle,yolov5n6,14811525368_d8b774e40a_z.jpg,425,640,3,1,0.454055876,105.07547,45.96496582,24.72363999,7.182025909,285.7779236,331.7428894,184.8685913,289.9440613
cat,yolov5n6,6062750656_89284163db_z.jpg,426,640,3,1,0.782238781,105.5579681,96.63586426,24.77886576,15.09935379,468.4711914,565.1070557,222.8113556,328.3693237
person,yolov5n6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.507520139,105.7136841,39.5149231,24.75730306,6.174206734,220.598053,260.1129761,214.6601868,320.3738708
person,yolov5n6,14507981482_c50d893620_z.jpg,640,503,3,1,0.523139834,106.5455322,49.72119141,16.64773941,9.884928709,321.242218,370.9634094,69.73907471,176.2846069
person,yolov5n6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.442044824,107.0830688,55.8838501,26.63757932,8.731851578,290.434906,346.3187561,43.04295349,150.1260223
bicycle,yolov5n6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.437642038,107.6348724,92.07409668,25.20723008,14.38657761,414.9208984,506.9949951,196.4362946,304.071167
car,yolov5n6,6010263871_df93fb6382_z.jpg,427,640,3,1,0.790262222,107.7469177,276.0540771,25.23347019,43.13344955,306.4537354,582.5078125,98.55348206,206.3003998
bicycle,yolov5n6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.292178392,108.3427429,129.3651428,25.37300771,20.21330357,87.71052551,217.0756683,73.35804749,181.7007904
person,yolov5n6,5425389979_390e3f3881_z.jpg,456,640,3,1,0.565794826,108.4144287,96.71820068,23.77509402,15.11221886,233.9164734,330.6346741,294.1765747,402.5910034
bicycle,yolov5n6,541124874_7247349bb7_z.jpg,640,427,3,1,0.488952547,108.5105591,95.71881104,16.95477486,22.41658338,219.6681213,315.3869324,241.5664368,350.0769958
bicycle,yolov5n6,541124874_7247349bb7_z.jpg,640,427,3,1,0.679724216,108.9194946,99.71087646,17.01867104,23.35149332,305.4685364,405.1794128,258.8835449,367.8030396
person,yolov5n6,14507981482_c50d893620_z.jpg,640,503,3,1,0.486482471,110.4208755,56.33904266,17.2532618,11.2006049,113.9472733,170.2863159,58.75804901,169.1789246
dog,yolov5n6,1570552254_fcac0be216_z.jpg,428,640,3,1,0.459809303,111.329895,122.6402893,26.01165771,19.1625452,456.4342957,579.074585,314.3275452,425.6574402
person,yolov5n6,4282546783_10b5e0a62e_z.jpg,480,640,3,1,0.686183393,111.831665,53.984375,23.29826355,8.435058594,571.3974609,625.3818359,253.9883423,365.8200073
person,yolov5n6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.712812901,111.979126,32.22006989,27.85550397,5.03438592,126.1080704,158.3281403,47.64512634,159.6242523
person,yolov5n6,5210291488_fe9939bdf1_z.jpg,360,640,3,1,0.534355104,113.1660004,58.40905762,31.4350001,9.126415253,514.4916382,572.9006958,149.9989166,263.164917
bicycle,yolov5n6,5708252159_5b4ac86a01_z.jpg,480,640,3,1,0.746035576,114.1260681,171.2139893,23.77626419,26.75218582,251.7958069,423.0097961,0,114.1260681
person,yolov5n6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.646493912,114.1403236,41.32550049,28.39311533,6.457109451,340.5516357,381.8771362,18.38816452,132.5284882
person,yolov5n6,5425389979_390e3f3881_z.jpg,456,640,3,1,0.527668893,114.9926758,102.4856567,25.21769206,16.01338387,333.5346375,436.0202942,288.6625977,403.6552734
car,yolov5n6,3499391979_76c0c01a3c_z.jpg,427,640,3,1,0.916916311,114.9979248,304.1329193,26.93159831,47.52076864,83.39454651,387.5274658,247.2296448,362.2275696
car,yolov5n6,7782123174_dbda292cef_z.jpg,480,640,3,1,0.812457621,116.321167,92.43322754,24.23357646,14.4426918,547.168335,639.6015625,216.0513306,332.3724976
car,yolov5n6,5516505342_43268015f4_z.jpg,480,640,3,1,0.775084794,117.3628235,192.612915,24.45058823,30.09576797,447.387085,640,138.4026184,255.7654419
car,yolov5n6,19299023856_077e45c472_z.jpg,407,639,3,1,0.620077431,118.7871246,96.65039063,29.18602571,15.12525675,541.0898438,637.7402344,58.55867004,177.3457947
person,yolov5n6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.496484667,121.2024078,53.81091309,28.38463884,8.40795517,482.6678467,536.4787598,196.0391083,317.2415161
person,yolov5n6,5425389979_390e3f3881_z.jpg,456,640,3,1,0.265053719,122.4141769,77.54584503,26.84521424,12.11653829,108.6329575,186.1788025,35.2357254,157.6499023
bicycle,yolov5n6,541124874_7247349bb7_z.jpg,640,427,3,1,0.547109723,122.6412964,72.13266373,19.16270256,16.89289549,17.40163803,89.53430176,275.4320679,398.0733643
dog,yolov5n6,3462334590_2b8f39c540_z.jpg,548,639,3,1,0.846738994,122.6618042,111.5498047,22.38354091,17.45693344,328.9466248,440.4964294,347.6625366,470.3243408
bicycle,yolov5n6,1511658057_17b7bac11a_z.jpg,398,640,3,1,0.58127898,123.5883942,140.9376831,31.05236034,22.02151299,187.0548096,327.9924927,129.9103241,253.4987183
person,yolov5n6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.318804681,123.996521,31.0574646,30.84490572,4.852728844,81.60913086,112.6665955,47.66021729,171.6567383
dog,yolov5n6,14351072751_334621d203_z.jpg,480,640,3,1,0.443764567,124.5001221,446.0414429,25.93752543,69.69397545,146.4347534,592.4761963,255.3329468,379.8330688
person,yolov5n6,5425389979_390e3f3881_z.jpg,456,640,3,1,0.750201941,124.6234131,100.8947754,27.32969585,15.76480865,537.3314209,638.2261963,300.081665,424.7050781
car,yolov5n6,8125475_d0a1063029_z.jpg,480,640,3,1,0.74302417,124.7086411,124.2836533,25.98096689,19.41932082,36.38227081,160.6659241,97.20868683,221.9173279
bicycle,yolov5n6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.372553647,125.3445282,111.408905,29.35469044,17.40764141,92.52394104,203.9328461,192.7954254,318.1399536
bicycle,yolov5n6,4625462281_7df55484bb_z.jpg,426,640,3,1,0.573339283,125.6734924,93.39141846,29.50081982,14.59240913,546.6085815,640,300.3265076,426
bicycle,yolov5n6,5021039430_0cda148fd5_z.jpg,640,427,3,1,0.653665662,126.1174316,64.54385376,19.70584869,15.11565662,362.4561462,427,288.0910034,414.2084351
person,yolov5n6,5425389979_390e3f3881_z.jpg,456,640,3,1,0.681106806,126.272644,96.33319092,27.69136931,15.05206108,431.9785156,528.3117065,281.4316101,407.7042542
person,yolov5n6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.427248985,126.5534973,34.19091797,31.48096948,5.342330933,2.356712341,36.54763031,47.74822998,174.3017273
car,yolov5n6,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.273340434,126.6034546,68.37341309,29.64952098,10.68334579,571.6265869,640,92.17051697,218.7739716
dog,yolov5n6,3676100181_dc21ca177f_z.jpg,640,480,3,1,0.724877715,128.0733948,139.5899353,20.01146793,29.08123652,121.1350708,260.7250061,384.5572815,512.6306763
car,yolov5n6,10218081326_b6a2dd98f5_z.jpg,640,640,3,1,0.385852247,128.6968384,89.15826416,20.108881,13.93097878,444.2870483,533.4453125,214.7339783,343.4308167
dog,yolov5n6,1570552254_fcac0be216_z.jpg,428,640,3,1,0.317716569,128.942688,122.4502258,30.12679626,19.13284779,447.0422058,569.4924316,92.17634583,221.1190338
person,yolov5n6,15392489891_905432249f_z.jpg,427,640,3,1,0.369783938,129.9854736,111.6867676,30.44156291,17.45105743,348.5023193,460.1890869,161.9064636,291.8919373
person,yolov5n6,5425389979_390e3f3881_z.jpg,456,640,3,1,0.705653131,130.5755615,125.1355133,28.63499156,19.55242395,11.8396759,136.9751892,289.4111633,419.9867249
bicycle,yolov5n6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.309064597,131.4770508,104.2442627,30.7908784,16.28816605,446.3920288,550.6362915,195.622345,327.0993958
car,yolov5n6,6010263871_df93fb6382_z.jpg,427,640,3,1,0.712155879,135.7554626,159.3304749,31.79284839,24.8953867,480.5307312,639.8612061,140.5917664,276.347229
person,yolov5n6,7742706992_27215ef7f8_z.jpg,640,428,3,1,0.57378906,136.2072449,91.73155212,21.28238201,21.43260564,0,91.73155212,503.6517029,639.8589478
person,yolov5n6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.628744185,136.3467255,58.03033447,31.93131744,9.067239761,353.1035461,411.1338806,216.9014435,353.2481689
dog,yolov5n6,4975505027_db5864977d_z.jpg,480,640,3,1,0.307609648,137.1811523,142.9094849,28.57940674,22.32960701,336.2588196,479.1683044,225.6699219,362.8510742
person,yolov5n6,5425389979_390e3f3881_z.jpg,456,640,3,1,0.750729918,139.1599121,116.071106,30.51752459,18.13611031,121.1512451,237.2223511,272.9578247,412.1177368
person,yolov5n6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.432106704,139.2300262,58.02850342,32.60656352,9.066953659,293.8439636,351.872467,200.1389313,339.3689575
person,yolov5n6,4282546783_10b5e0a62e_z.jpg,480,640,3,1,0.623550594,139.6196899,50.42269897,29.0874354,7.878546715,510.9010315,561.3237305,243.0182495,382.6379395
person,yolov5n6,5210291488_fe9939bdf1_z.jpg,360,640,3,1,0.482464463,140.1800232,60.06292725,38.93889533,9.384832382,370.1641541,430.2270813,147.8379211,288.0179443
car,yolov5n6,432591931_4789d0f0f1_z.jpg,480,640,3,1,0.740905464,140.6422119,102.5471153,29.30046082,16.02298677,0.093524933,102.6406403,163.292572,303.9347839
person,yolov5n6,5425389979_390e3f3881_z.jpg,456,640,3,1,0.43621698,140.9830322,78.2902832,30.91733163,12.23285675,424.3699036,502.6601868,89.98330688,230.9663391
car,yolov5n6,5575004957_c281c5de1f_z.jpg,480,640,3,1,0.663134217,141.022995,137.4364319,29.37979062,21.47444248,502.5635681,640,119.9806671,261.0036621
person,yolov5n6,5425389979_390e3f3881_z.jpg,456,640,3,1,0.276600182,141.9776535,71.48913574,31.13545033,11.17017746,499.2750854,570.7642212,96.22370148,238.201355
car,yolov5n6,5007439610_5bb351fc1f_z.jpg,480,640,3,1,0.863564372,143.3379517,207.6276245,29.86207326,32.44181633,194.129303,401.7569275,203.7245178,347.0624695
person,yolov5n6,3954929491_6e95503c3d_z.jpg,420,640,3,1,0.270198196,144.3477478,85.3770752,34.36851138,13.340168,370.1132202,455.4902954,152.2672729,296.6150208
dog,yolov5n6,1570552254_fcac0be216_z.jpg,428,640,3,1,0.250216395,144.9169617,127.6987686,33.85910319,19.9529326,127.8045578,255.5033264,74.52423096,219.4411926
person,yolov5n6,8874948232_195679aa4e_z.jpg,427,640,3,1,0.432987422,145.2442017,113.5566406,34.01503552,17.7432251,525.3577271,638.9143677,279.7064819,424.9506836
car,yolov5n6,432591931_4789d0f0f1_z.jpg,480,640,3,1,0.837656021,147.6273193,186.7958679,30.75569153,29.18685436,453.2041321,640,118.6006775,266.2279968
person,yolov5n6,8874948232_195679aa4e_z.jpg,427,640,3,1,0.446943164,149.1437454,41.20458984,34.92827762,6.438217163,598.7954102,640,14.09346771,163.2372131
bicycle,yolov5n6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.474735349,149.8033447,101.6567955,35.08275052,15.8838743,0.498966217,102.1557617,277.1966553,427
car,yolov5n6,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.587865829,152.2008057,161.7421722,35.72788865,25.27221441,0,161.7421722,131.1286316,283.3294373
car,yolov5n6,5340010485_edeaa88c83_z.jpg,480,639,3,1,0.890213728,152.822113,195.6976624,31.83794022,30.62561226,443.2218323,638.9194946,92.28266907,245.1047821
car,yolov5n6,9057859369_5a432fdfe1_z.jpg,427,640,3,1,0.75354135,153.4912033,153.4993591,35.94641764,23.98427486,485.4583435,638.9577026,17.55323029,171.0444336
bicycle,yolov5n6,6076857457_7a06e6ab35_z.jpg,478,640,3,1,0.687694192,153.868309,112.40625,32.19002281,17.56347656,517.3326416,629.7388916,87.9126358,241.7809448
person,yolov5n6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.327259958,154.9578247,67.92651367,36.28988869,10.61351776,411.1429749,479.0694885,180.6533508,335.6111755
bicycle,yolov5n6,82903264_5dd277c32d_z.jpg,480,640,3,1,0.605878055,155.1239624,144.7127075,32.31749217,22.61136055,16.54692078,161.2596283,264.2921448,419.4161072
person,yolov5n6,5210291488_fe9939bdf1_z.jpg,360,640,3,1,0.608696759,155.2261047,52.89318848,43.11836243,8.264560699,93.58963013,146.4828186,126.7202454,281.9463501
bicycle,yolov5n6,82903264_5dd277c32d_z.jpg,480,640,3,1,0.735095203,155.6320801,106.4668579,32.42335002,16.63544655,308.0084534,414.4753113,243.7449036,399.3769836
bicycle,yolov5n6,7417962302_a50fc8eb6b_z.jpg,425,640,3,1,0.826898098,156.7739868,323.9832458,36.8879969,50.62238216,201.6576233,525.6408691,263.4043579,420.1783447
person,yolov5n6,16433605163_8c9393beb1_z.jpg,480,640,3,1,0.697993696,157.3861694,183.4945068,32.7887853,28.67101669,422.7490845,606.2435913,318.6952515,476.0814209
bicycle,yolov5n6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.59833914,158.2692871,156.0464172,37.06540682,24.38225269,460.0707703,616.1171875,190.4511108,348.7203979
person,yolov5n6,16433605163_8c9393beb1_z.jpg,480,640,3,1,0.330274522,158.4030151,52.99835205,33.00062815,8.280992508,196.3858795,249.3842316,168.165741,326.5687561
bicycle,yolov5n6,1553312291_c0cae48a37_z.jpg,640,287,3,1,0.914127648,159.4517822,275.6972046,24.91434097,96.06174376,7.617248535,283.3144531,41.62480164,201.0765839
car,yolov5n6,15490190390_d64fe16141_z.jpg,426,640,3,1,0.927515507,160.8897705,348.295517,37.76755176,54.42117453,120.1341705,468.4296875,126.4813538,287.3711243
bicycle,yolov5n6,3353007655_56889b94a7_z.jpg,480,640,3,1,0.796225488,161.6816254,89.16107178,33.68367195,13.93141747,278.8401184,368.0011902,214.4729767,376.1546021
car,yolov5n6,432591931_4789d0f0f1_z.jpg,480,640,3,1,0.277222246,162.1916504,343.1281738,33.78992716,53.61377716,105.9350586,449.0632324,118.0259399,280.2175903
car,yolov5n6,7035751851_15d745cf2c_z.jpg,480,640,3,1,0.850502551,163.2132645,283.7714539,34.00276343,44.33928967,0,283.7714539,98.33898163,261.5522461
bicycle,yolov5n6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.294034421,164.4006348,150.499382,38.50131962,23.51552844,6.474494934,156.973877,216.6882324,381.0888672
