target,model,img,confidence,count,accuracy
cat,yolov8x,422908475_7be8fe7338_z.jpg,0.961312413,1,1
cat,yolov8x,438887381_0a2a4e97e4_z.jpg,0.965194881,1,1
cat,yolov8x,449567850_48a3c60a6f_z.jpg,0.959358335,1,1
cat,yolov8x,4730790029_bdc24fcb8c_z.jpg,0.949831545,1,1
cat,yolov8x,4743123794_5c502eaee7_z.jpg,0.89729017,1,1
cat,yolov8x,4781592393_07d35524ef_z.jpg,0.94956404,1,1
cat,yolov8x,4991188769_8642331e2c_z.jpg,0.950983584,1,1
cat,yolov8x,5048937296_7c707f1d71_z.jpg,0.946561515,1,1
cat,yolov8x,5436402112_3aee3141a7_z.jpg,0.95641166,1,1
cat,yolov8x,5549228224_a42f7d5300_z.jpg,0.809669793,1,1
cat,yolov8x,5974549533_83d56b822d_z.jpg,0.874835968,1,1
cat,yolov8x,6062750656_89284163db_z.jpg,0.650306592,3,1
cat,yolov8x,6100259603_28a9794ed5_z.jpg,0.940587699,1,1
cat,yolov8x,6180200475_fda2795252_z.jpg,0.849310815,1,1
cat,yolov8x,6455179889_6db5a93bfa_z.jpg,0.905430377,1,1
cat,yolov8x,6835338988_c013b40c94_z.jpg,0.956287861,1,1
cat,yolov8x,6924362656_d86bedc2e4_z.jpg,0.621863723,1,1
cat,yolov8x,7019541657_00e6c7a645_z.jpg,0.889822364,1,1
cat,yolov8x,7175939730_9a03853d4c_z.jpg,0.788765669,1,1
cat,yolov8x,7664570690_6ab2f0ab5d_z.jpg,0.793142319,1,1
cat,yolov8x,7685782426_d3615820e9_z.jpg,0.955471754,1,1
cat,yolov8x,777472482_5eae8617bd_z.jpg,0.963852942,1,1
cat,yolov8x,80536950_5993089209_z.jpg,0.921539485,1,1
cat,yolov8x,8213118547_f274c67e93_z.jpg,0.956375659,1,1
cat,yolov8x,8464801471_b2b61acc7b_z.jpg,0.930453241,1,1
cat,yolov8x,8523144329_569f1781b3_z.jpg,0.953656197,1,1
cat,yolov8x,8526465743_29a9320d16_z.jpg,0.934401691,1,1
cat,yolov8x,858829152_629399f0a4_z.jpg,0.936227024,1,1
cat,yolov8x,9002629162_51388d1396_z.jpg,0.957117677,1,1
cat,yolov8x,9372235876_d7d69f1790_z.jpg,0.964406252,1,1
cat,yolov8x,9478594118_5861e54c87_z.jpg,0.676020801,1,1
cat,yolov8x,9573099282_bbc0b12c70_z.jpg,0.759711355,2,1
dog,yolov5l,104222040_c20f16bbc0_z.jpg,0.552649617,1,1
dog,yolov5l,105398161_799ded9b2a_z.jpg,0.887152195,1,1
dog,yolov5l,1134141407_0254c76c4d_z.jpg,0.759499311,1,1
dog,yolov5l,11381011104_36225e2ccc_z.jpg,0.705105662,1,1
dog,yolov5l,11709285374_bbb0e09e4e_z.jpg,0.912233055,1,1
dog,yolov5l,13073061203_f7d640a8b3_z.jpg,0.80051142,1,1
dog,yolov5l,13472183804_b6c8633f6e_z.jpg,0.897503912,1,1
dog,yolov5l,14351072751_334621d203_z.jpg,0.622243003,2,1
dog,yolov5l,14409775264_5b589b56b4_z.jpg,0.630797505,1,1
dog,yolov5l,14584923986_debd346d81_z.jpg,0.424009413,1,1
dog,yolov5l,14869105327_a74f23fa8a_z.jpg,0.871869206,1,1
dog,yolov5l,1570552254_fcac0be216_z.jpg,0.525616348,1,1
dog,yolov5l,15782459318_437c57f515_z.jpg,0.909704238,2,1
dog,yolov5l,16086668084_0d1665cda4_z.jpg,0.868794739,1,1
dog,yolov5l,16107639462_07e2d4455d_z.jpg,0.917695642,1,1
dog,yolov5l,19030996840_1fbbb14eeb_z.jpg,0.789540947,2,1
dog,yolov5l,19283436_772222a19e_z.jpg,0.676313519,1,1
dog,yolov5l,19309035192_8666b8c4e2_z.jpg,0.726030529,1,1
dog,yolov5l,2040136228_41c284c2cb_z.jpg,0.929058671,1,1
dog,yolov5l,204668081_9bb000df17_z.jpg,0.916877985,1,1
dog,yolov5l,20646999908_c3400d3ef6_z.jpg,0.771859586,1,1
dog,yolov5l,20843800936_edcdd89338_z.jpg,0.892730117,1,1
dog,yolov5l,20959877010_552298f5f8_z.jpg,0.876793892,2,1
dog,yolov5l,2167290248_1ac3cbd890_z.jpg,0.843634248,1,1
dog,yolov5l,2169952827_05bddc305e_z.jpg,0.845905602,1,1
dog,yolov5l,2177634493_51ca0597e2_z.jpg,0.5522843,1,1
dog,yolov5l,2277306387_af18b2096e_z.jpg,0.907423019,1,1
dog,yolov5l,2296897953_08627d83a0_z.jpg,0.637898326,1,1
dog,yolov5l,235979174_fcd7ef1374_z.jpg,0.817571461,1,1
dog,yolov5l,239427670_897dedb1ea_z.jpg,0.579271555,1,1
dog,yolov5l,241832541_43848dabf3_z.jpg,0.743219674,1,1
dog,yolov5l,2433596596_377bb91619_z.jpg,0.593975663,2,1
dog,yolov5l,252889263_3cf2d57f34_z.jpg,0.871809661,1,1
dog,yolov5l,2592416858_f849d2ac8f_z.jpg,0.897242566,3,1
dog,yolov5l,2698863450_3a10857081_z.jpg,0.586506367,1,1
dog,yolov5l,2787764752_0277f5bbb2_z.jpg,0.872236669,1,1
dog,yolov5l,2814480856_385049d567_z.jpg,0.687787831,1,1
dog,yolov5l,319365750_c6ecd7afbc_z.jpg,0.898300827,1,1
dog,yolov5l,3197300261_4e5e9c5e3e_z.jpg,0.859212101,1,1
dog,yolov5l,3209962531_f75dbe4341_z.jpg,0.815148175,1,1
dog,yolov5l,3290610375_c742148226_z.jpg,0.878339291,1,1
dog,yolov5l,3291298501_9a8eed3fa0_z.jpg,0.788877666,1,1
dog,yolov5l,34095624_ce7c705614_z.jpg,0.773196816,1,1
dog,yolov5l,3462334590_2b8f39c540_z.jpg,0.928115845,1,1
dog,yolov5l,36110689_9cbbccb36a_z.jpg,0.711322844,1,1
dog,yolov5l,361146297_ca9b5c8799_z.jpg,0.826810777,1,1
dog,yolov5l,3676100181_dc21ca177f_z.jpg,0.915701032,1,1
dog,yolov5l,3812603979_2102c37672_z.jpg,0.920182526,1,1
dog,yolov5l,3850147043_06970bc680_z.jpg,0.938909531,1,1
dog,yolov5l,387284206_360c4e3d6e_z.jpg,0.582711319,3,1
dog,yolov5l,3968015804_ac83717a19_z.jpg,0.922235727,1,1
dog,yolov5l,4018061968_3e03b2e96f_z.jpg,0.923177779,1,1
dog,yolov5l,4122228889_3b69997e0c_z.jpg,0.930383086,1,1
dog,yolov5l,4163439575_7c6a260e8e_z.jpg,0.898888648,1,1
dog,yolov5l,4231227841_3821544fe1_z.jpg,0.889271557,1,1
dog,yolov5l,4414731678_5f70c9f88e_z.jpg,0.435559899,1,1
dog,yolov5l,4444608672_0fa9174b62_z.jpg,0.579703093,1,1
dog,yolov5l,4467873253_2ce7540d62_z.jpg,0.776858568,1,1
dog,yolov5l,489195247_b908298ee6_z.jpg,0.912130535,1,1
dog,yolov5l,4941417139_1608ab2596_z.jpg,0.28181982,1,1
dog,yolov5l,4975505027_db5864977d_z.jpg,0.566152861,6,1
dog,yolov5l,506974894_b74672813b_z.jpg,0.877536058,1,1
dog,yolov5l,5093076088_7bc77ec199_z.jpg,0.922220439,2,1
dog,yolov5l,5290576324_881daf8265_z.jpg,0.536301941,2,1
dog,yolov5l,5381237016_f49e86b880_z.jpg,0.948517382,1,1
dog,yolov5l,5589760101_cf3ec6080e_z.jpg,0.767255783,1,1
dog,yolov5l,5652496789_70e6f301e9_z.jpg,0.614680707,1,1
dog,yolov5l,5753318048_1cde42cb1f_z.jpg,0.838478565,1,1
dog,yolov5l,5827517048_a890acd7e6_z.jpg,0.828703731,2,1
dog,yolov5l,5878631770_0c5592a1ee_z.jpg,0.814192832,1,1
dog,yolov5l,6113997729_5f5ac02209_z.jpg,0.942447603,1,1
dog,yolov5l,6238072987_89f2925563_z.jpg,0.831339478,1,1
dog,yolov5l,677743874_168dcb5ed1_z.jpg,0.775567293,2,1
dog,yolov5l,6897439523_236f77f06f_z.jpg,0.65316093,3,1
dog,yolov5l,7248771448_66aab6455d_z.jpg,0.718866646,1,1
dog,yolov5l,7270802858_c6e2b115e4_z.jpg,0.940822244,1,1
dog,yolov5l,7283869010_60b2e311b5_z.jpg,0.602901459,1,1
dog,yolov5l,7443993440_80892cc39d_z.jpg,0.912819028,1,1
dog,yolov5l,7475018518_6c715a96c1_z.jpg,0.922728896,1,1
dog,yolov5l,7492624590_e473685314_z.jpg,0.699822366,1,1
dog,yolov5l,7928462126_bb6f3a98bf_z.jpg,0,1,0
dog,yolov5l,809525484_e2e6f137aa_z.jpg,0.797875464,1,1
dog,yolov5l,8132134109_24eaa95e21_z.jpg,0.454063475,2,1
dog,yolov5l,81717243_2c9fcf3dab_z.jpg,0.947111666,1,1
dog,yolov5l,8343384446_ebe3bc86ce_z.jpg,0.871252298,1,1
dog,yolov5l,84410494_ab268290cf_z.jpg,0.819947004,1,1
dog,yolov5l,8591221048_8fe555a40c_z.jpg,0.903844535,1,1
dog,yolov5l,8730902798_bfe9360f4e_z.jpg,0.850588024,1,1
dog,yolov5l,890847666_ec8eaecf88_z.jpg,0.905336738,1,1
dog,yolov5l,9031823026_3e55960d76_z.jpg,0.841214478,1,1
dog,yolov5l,9132297449_f27a6b1a45_z.jpg,0.81764102,1,1
dog,yolov5l,915541987_2627e91a14_z.jpg,0.698719442,1,1
dog,yolov5l,9159634981_ea2947ff02_z.jpg,0.288811475,1,1
dog,yolov5l,9201197273_a98cb719f5_z.jpg,0.930552781,1,1
dog,yolov5l6,104222040_c20f16bbc0_z.jpg,0.607320845,1,1
dog,yolov5l6,105398161_799ded9b2a_z.jpg,0.782650292,1,1
dog,yolov5l6,1134141407_0254c76c4d_z.jpg,0.753412426,1,1
dog,yolov5l6,11381011104_36225e2ccc_z.jpg,0.893197358,1,1
dog,yolov5l6,11709285374_bbb0e09e4e_z.jpg,0.777691633,2,1
dog,yolov5l6,13073061203_f7d640a8b3_z.jpg,0.910923064,1,1
dog,yolov5l6,13472183804_b6c8633f6e_z.jpg,0.921672046,1,1
dog,yolov5l6,14351072751_334621d203_z.jpg,0.918850959,2,1
dog,yolov5l6,14409775264_5b589b56b4_z.jpg,0.942963719,1,1
dog,yolov5l6,14584923986_debd346d81_z.jpg,0.781687021,1,1
dog,yolov5l6,14869105327_a74f23fa8a_z.jpg,0.950242519,1,1
dog,yolov5l6,1570552254_fcac0be216_z.jpg,0.477887521,3,1
dog,yolov5l6,15782459318_437c57f515_z.jpg,0.883381784,2,1
dog,yolov5l6,16086668084_0d1665cda4_z.jpg,0.945152819,1,1
dog,yolov5l6,16107639462_07e2d4455d_z.jpg,0.911904335,1,1
dog,yolov5l6,19030996840_1fbbb14eeb_z.jpg,0.924184174,2,1
dog,yolov5l6,19283436_772222a19e_z.jpg,0.843725443,1,1
dog,yolov5l6,19309035192_8666b8c4e2_z.jpg,0.939164281,1,1
dog,yolov5l6,2040136228_41c284c2cb_z.jpg,0.941438258,1,1
dog,yolov5l6,204668081_9bb000df17_z.jpg,0.863244772,1,1
dog,yolov5l6,20646999908_c3400d3ef6_z.jpg,0.9102391,1,1
dog,yolov5l6,20843800936_edcdd89338_z.jpg,0.94736737,1,1
dog,yolov5l6,20959877010_552298f5f8_z.jpg,0.886215866,2,1
dog,yolov5l6,2167290248_1ac3cbd890_z.jpg,0.927770495,1,1
dog,yolov5l6,2169952827_05bddc305e_z.jpg,0.905378044,1,1
dog,yolov5l6,2177634493_51ca0597e2_z.jpg,0,1,0
dog,yolov5l6,2277306387_af18b2096e_z.jpg,0.954045296,1,1
dog,yolov5l6,2296897953_08627d83a0_z.jpg,0.891997874,1,1
dog,yolov5l6,235979174_fcd7ef1374_z.jpg,0.940276861,1,1
dog,yolov5l6,239427670_897dedb1ea_z.jpg,0.677392871,2,1
dog,yolov5l6,241832541_43848dabf3_z.jpg,0.945274651,1,1
dog,yolov5l6,2433596596_377bb91619_z.jpg,0.538862855,2,1
dog,yolov5l6,252889263_3cf2d57f34_z.jpg,0.915178299,1,1
dog,yolov5l6,2592416858_f849d2ac8f_z.jpg,0.910943309,3,1
dog,yolov5l6,2698863450_3a10857081_z.jpg,0.940002561,1,1
dog,yolov5l6,2787764752_0277f5bbb2_z.jpg,0.930216014,1,1
dog,yolov5l6,2814480856_385049d567_z.jpg,0.906923175,1,1
dog,yolov5l6,319365750_c6ecd7afbc_z.jpg,0.944743156,1,1
dog,yolov5l6,3197300261_4e5e9c5e3e_z.jpg,0.937820375,1,1
dog,yolov5l6,3209962531_f75dbe4341_z.jpg,0.913901925,1,1
dog,yolov5l6,3290610375_c742148226_z.jpg,0.79718405,1,1
dog,yolov5l6,3291298501_9a8eed3fa0_z.jpg,0.89041394,1,1
dog,yolov5l6,34095624_ce7c705614_z.jpg,0.910142541,1,1
dog,yolov5l6,3462334590_2b8f39c540_z.jpg,0.918462455,1,1
dog,yolov5l6,36110689_9cbbccb36a_z.jpg,0.885716677,1,1
dog,yolov5l6,361146297_ca9b5c8799_z.jpg,0.640524566,1,1
dog,yolov5l6,3676100181_dc21ca177f_z.jpg,0.912688792,1,1
dog,yolov5l6,3812603979_2102c37672_z.jpg,0.949301362,1,1
dog,yolov5l6,3850147043_06970bc680_z.jpg,0.943854213,1,1
dog,yolov5l6,387284206_360c4e3d6e_z.jpg,0.746166706,3,1
dog,yolov5l6,3968015804_ac83717a19_z.jpg,0.939142883,1,1
dog,yolov5l6,4018061968_3e03b2e96f_z.jpg,0.94137156,1,1
dog,yolov5l6,4122228889_3b69997e0c_z.jpg,0.943712711,1,1
dog,yolov5l6,4163439575_7c6a260e8e_z.jpg,0.944528222,1,1
dog,yolov5l6,4231227841_3821544fe1_z.jpg,0.909973741,1,1
dog,yolov5l6,4414731678_5f70c9f88e_z.jpg,0.844188333,1,1
dog,yolov5l6,4444608672_0fa9174b62_z.jpg,0.634299725,2,1
dog,yolov5l6,4467873253_2ce7540d62_z.jpg,0.907150447,1,1
dog,yolov5l6,489195247_b908298ee6_z.jpg,0.912580132,1,1
dog,yolov5l6,4941417139_1608ab2596_z.jpg,0.826670885,1,1
dog,yolov5l6,4975505027_db5864977d_z.jpg,0.870114732,5,1
dog,yolov5l6,506974894_b74672813b_z.jpg,0.763032824,2,1
dog,yolov5l6,5093076088_7bc77ec199_z.jpg,0.746749063,3,1
dog,yolov5l6,5290576324_881daf8265_z.jpg,0.850044638,2,1
dog,yolov5l6,5381237016_f49e86b880_z.jpg,0.943799734,1,1
dog,yolov5l6,5589760101_cf3ec6080e_z.jpg,0.81313169,1,1
dog,yolov5l6,5652496789_70e6f301e9_z.jpg,0.933721662,1,1
dog,yolov5l6,5753318048_1cde42cb1f_z.jpg,0.939746559,1,1
dog,yolov5l6,5827517048_a890acd7e6_z.jpg,0.86271599,2,1
dog,yolov5l6,5878631770_0c5592a1ee_z.jpg,0.877201676,1,1
dog,yolov5l6,6113997729_5f5ac02209_z.jpg,0.942958772,1,1
dog,yolov5l6,6238072987_89f2925563_z.jpg,0.952815711,1,1
dog,yolov5l6,677743874_168dcb5ed1_z.jpg,0.800482541,2,1
dog,yolov5l6,6897439523_236f77f06f_z.jpg,0.868377248,3,1
dog,yolov5l6,7248771448_66aab6455d_z.jpg,0.906016171,1,1
dog,yolov5l6,7270802858_c6e2b115e4_z.jpg,0.950775743,1,1
dog,yolov5l6,7283869010_60b2e311b5_z.jpg,0.885492682,1,1
dog,yolov5l6,7443993440_80892cc39d_z.jpg,0.951835036,1,1
dog,yolov5l6,7475018518_6c715a96c1_z.jpg,0.952864647,1,1
dog,yolov5l6,7492624590_e473685314_z.jpg,0.814340711,1,1
dog,yolov5l6,7928462126_bb6f3a98bf_z.jpg,0.928922236,1,1
dog,yolov5l6,809525484_e2e6f137aa_z.jpg,0.935988009,1,1
dog,yolov5l6,8132134109_24eaa95e21_z.jpg,0.901070595,1,1
dog,yolov5l6,81717243_2c9fcf3dab_z.jpg,0.941858947,1,1
dog,yolov5l6,8343384446_ebe3bc86ce_z.jpg,0.938439429,1,1
dog,yolov5l6,84410494_ab268290cf_z.jpg,0.932737708,1,1
dog,yolov5l6,8591221048_8fe555a40c_z.jpg,0.940176606,1,1
dog,yolov5l6,8730902798_bfe9360f4e_z.jpg,0.934366643,1,1
dog,yolov5l6,890847666_ec8eaecf88_z.jpg,0.934109569,1,1
dog,yolov5l6,9031823026_3e55960d76_z.jpg,0.897057831,1,1
dog,yolov5l6,9132297449_f27a6b1a45_z.jpg,0.905569613,1,1
dog,yolov5l6,915541987_2627e91a14_z.jpg,0.916204154,1,1
dog,yolov5l6,9159634981_ea2947ff02_z.jpg,0.941541672,1,1
dog,yolov5l6,9201197273_a98cb719f5_z.jpg,0.943563104,1,1
dog,yolov5m,104222040_c20f16bbc0_z.jpg,0,1,0
dog,yolov5m,105398161_799ded9b2a_z.jpg,0.603467286,1,1
dog,yolov5m,1134141407_0254c76c4d_z.jpg,0.6742751,1,1
dog,yolov5m,11381011104_36225e2ccc_z.jpg,0.442266032,2,1
dog,yolov5m,11709285374_bbb0e09e4e_z.jpg,0.684265912,1,1
dog,yolov5m,13073061203_f7d640a8b3_z.jpg,0.865669489,1,1
dog,yolov5m,13472183804_b6c8633f6e_z.jpg,0.781178832,1,1
dog,yolov5m,14351072751_334621d203_z.jpg,0.557328641,1,1
dog,yolov5m,14409775264_5b589b56b4_z.jpg,0.861922741,1,1
dog,yolov5m,14584923986_debd346d81_z.jpg,0.456307262,1,1
dog,yolov5m,14869105327_a74f23fa8a_z.jpg,0.836911142,1,1
dog,yolov5m,1570552254_fcac0be216_z.jpg,0.571728632,2,1
dog,yolov5m,15782459318_437c57f515_z.jpg,0.876922816,2,1
dog,yolov5m,16086668084_0d1665cda4_z.jpg,0.522825539,1,1
dog,yolov5m,16107639462_07e2d4455d_z.jpg,0.824836373,1,1
dog,yolov5m,19030996840_1fbbb14eeb_z.jpg,0.765262753,2,1
dog,yolov5m,19283436_772222a19e_z.jpg,0.807571352,1,1
dog,yolov5m,19309035192_8666b8c4e2_z.jpg,0.703313291,1,1
dog,yolov5m,2040136228_41c284c2cb_z.jpg,0.911132336,1,1
dog,yolov5m,204668081_9bb000df17_z.jpg,0.75795871,1,1
dog,yolov5m,20646999908_c3400d3ef6_z.jpg,0.60970968,1,1
dog,yolov5m,20843800936_edcdd89338_z.jpg,0.807523906,1,1
dog,yolov5m,20959877010_552298f5f8_z.jpg,0.817840844,2,1
dog,yolov5m,2167290248_1ac3cbd890_z.jpg,0.78137219,1,1
dog,yolov5m,2169952827_05bddc305e_z.jpg,0.828268409,1,1
dog,yolov5m,2177634493_51ca0597e2_z.jpg,0,1,0
dog,yolov5m,2277306387_af18b2096e_z.jpg,0.825752914,1,1
dog,yolov5m,2296897953_08627d83a0_z.jpg,0.610377431,1,1
dog,yolov5m,235979174_fcd7ef1374_z.jpg,0.827426136,1,1
dog,yolov5m,239427670_897dedb1ea_z.jpg,0.500581264,1,1
dog,yolov5m,241832541_43848dabf3_z.jpg,0.748567283,1,1
dog,yolov5m,2433596596_377bb91619_z.jpg,0.551653326,1,1
dog,yolov5m,252889263_3cf2d57f34_z.jpg,0.821721137,1,1
dog,yolov5m,2592416858_f849d2ac8f_z.jpg,0.82104828,3,1
dog,yolov5m,2698863450_3a10857081_z.jpg,0.616972029,1,1
dog,yolov5m,2787764752_0277f5bbb2_z.jpg,0,1,0
dog,yolov5m,2814480856_385049d567_z.jpg,0.616108596,1,1
dog,yolov5m,319365750_c6ecd7afbc_z.jpg,0.533023894,1,1
dog,yolov5m,3197300261_4e5e9c5e3e_z.jpg,0.645810187,1,1
dog,yolov5m,3209962531_f75dbe4341_z.jpg,0.729710042,1,1
dog,yolov5m,3290610375_c742148226_z.jpg,0.789383411,1,1
dog,yolov5m,3291298501_9a8eed3fa0_z.jpg,0.767654181,1,1
dog,yolov5m,34095624_ce7c705614_z.jpg,0.671286285,1,1
dog,yolov5m,3462334590_2b8f39c540_z.jpg,0.888995051,1,1
dog,yolov5m,36110689_9cbbccb36a_z.jpg,0.546461284,1,1
dog,yolov5m,361146297_ca9b5c8799_z.jpg,0.635831296,1,1
dog,yolov5m,3676100181_dc21ca177f_z.jpg,0.856443644,1,1
dog,yolov5m,3812603979_2102c37672_z.jpg,0.872738004,1,1
dog,yolov5m,3850147043_06970bc680_z.jpg,0.876256347,1,1
dog,yolov5m,387284206_360c4e3d6e_z.jpg,0.491021991,1,1
dog,yolov5m,3968015804_ac83717a19_z.jpg,0.888212025,1,1
dog,yolov5m,4018061968_3e03b2e96f_z.jpg,0.917343974,1,1
dog,yolov5m,4122228889_3b69997e0c_z.jpg,0.943207979,1,1
dog,yolov5m,4163439575_7c6a260e8e_z.jpg,0.766450047,1,1
dog,yolov5m,4231227841_3821544fe1_z.jpg,0.788585603,1,1
dog,yolov5m,4414731678_5f70c9f88e_z.jpg,0.582089305,1,1
dog,yolov5m,4444608672_0fa9174b62_z.jpg,0.48594901,1,1
dog,yolov5m,4467873253_2ce7540d62_z.jpg,0.828416228,1,1
dog,yolov5m,489195247_b908298ee6_z.jpg,0.846879363,1,1
dog,yolov5m,4941417139_1608ab2596_z.jpg,0,1,0
dog,yolov5m,4975505027_db5864977d_z.jpg,0.702563131,5,1
dog,yolov5m,506974894_b74672813b_z.jpg,0.756752372,1,1
dog,yolov5m,5093076088_7bc77ec199_z.jpg,0.932692796,2,1
dog,yolov5m,5290576324_881daf8265_z.jpg,0.342624381,2,1
dog,yolov5m,5381237016_f49e86b880_z.jpg,0.670046509,2,1
dog,yolov5m,5589760101_cf3ec6080e_z.jpg,0.619129479,1,1
dog,yolov5m,5652496789_70e6f301e9_z.jpg,0.445188344,1,1
dog,yolov5m,5753318048_1cde42cb1f_z.jpg,0.807987988,1,1
dog,yolov5m,5827517048_a890acd7e6_z.jpg,0.696364671,2,1
dog,yolov5m,5878631770_0c5592a1ee_z.jpg,0.729789019,1,1
dog,yolov5m,6113997729_5f5ac02209_z.jpg,0.941601038,1,1
dog,yolov5m,6238072987_89f2925563_z.jpg,0.657798707,1,1
dog,yolov5m,677743874_168dcb5ed1_z.jpg,0.590552434,2,1
dog,yolov5m,6897439523_236f77f06f_z.jpg,0.699125826,3,1
dog,yolov5m,7248771448_66aab6455d_z.jpg,0.822447836,1,1
dog,yolov5m,7270802858_c6e2b115e4_z.jpg,0.922330797,1,1
dog,yolov5m,7283869010_60b2e311b5_z.jpg,0.735822439,1,1
dog,yolov5m,7443993440_80892cc39d_z.jpg,0.781545639,1,1
dog,yolov5m,7475018518_6c715a96c1_z.jpg,0.852880776,1,1
dog,yolov5m,7492624590_e473685314_z.jpg,0.618089378,1,1
dog,yolov5m,7928462126_bb6f3a98bf_z.jpg,0,1,0
dog,yolov5m,809525484_e2e6f137aa_z.jpg,0.428896934,1,1
dog,yolov5m,8132134109_24eaa95e21_z.jpg,0.789048612,1,1
dog,yolov5m,81717243_2c9fcf3dab_z.jpg,0.88273859,1,1
dog,yolov5m,8343384446_ebe3bc86ce_z.jpg,0.894892037,1,1
dog,yolov5m,84410494_ab268290cf_z.jpg,0.482116938,1,1
dog,yolov5m,8591221048_8fe555a40c_z.jpg,0.726903915,1,1
dog,yolov5m,8730902798_bfe9360f4e_z.jpg,0.560579538,1,1
dog,yolov5m,890847666_ec8eaecf88_z.jpg,0.894226849,1,1
dog,yolov5m,9031823026_3e55960d76_z.jpg,0.813554227,1,1
dog,yolov5m,9132297449_f27a6b1a45_z.jpg,0.682831347,1,1
dog,yolov5m,915541987_2627e91a14_z.jpg,0,1,0
dog,yolov5m,9159634981_ea2947ff02_z.jpg,0.439177841,1,1
dog,yolov5m,9201197273_a98cb719f5_z.jpg,0.826846063,1,1
dog,yolov5m6,104222040_c20f16bbc0_z.jpg,0.743663967,1,1
dog,yolov5m6,105398161_799ded9b2a_z.jpg,0.871411681,1,1
dog,yolov5m6,1134141407_0254c76c4d_z.jpg,0.699620366,1,1
dog,yolov5m6,11381011104_36225e2ccc_z.jpg,0.813603759,1,1
dog,yolov5m6,11709285374_bbb0e09e4e_z.jpg,0.930808783,1,1
dog,yolov5m6,13073061203_f7d640a8b3_z.jpg,0.880186617,1,1
dog,yolov5m6,13472183804_b6c8633f6e_z.jpg,0.897961438,1,1
dog,yolov5m6,14351072751_334621d203_z.jpg,0.897468448,2,1
dog,yolov5m6,14409775264_5b589b56b4_z.jpg,0.943788767,1,1
dog,yolov5m6,14584923986_debd346d81_z.jpg,0.7458781,1,1
dog,yolov5m6,14869105327_a74f23fa8a_z.jpg,0.952040672,1,1
dog,yolov5m6,1570552254_fcac0be216_z.jpg,0.441010386,2,1
dog,yolov5m6,15782459318_437c57f515_z.jpg,0.766894251,2,1
dog,yolov5m6,16086668084_0d1665cda4_z.jpg,0.93655169,1,1
dog,yolov5m6,16107639462_07e2d4455d_z.jpg,0.897505581,1,1
dog,yolov5m6,19030996840_1fbbb14eeb_z.jpg,0.88813451,2,1
dog,yolov5m6,19283436_772222a19e_z.jpg,0.876962721,1,1
dog,yolov5m6,19309035192_8666b8c4e2_z.jpg,0.930808663,1,1
dog,yolov5m6,2040136228_41c284c2cb_z.jpg,0.939751089,1,1
dog,yolov5m6,204668081_9bb000df17_z.jpg,0.893185377,1,1
dog,yolov5m6,20646999908_c3400d3ef6_z.jpg,0.890922308,1,1
dog,yolov5m6,20843800936_edcdd89338_z.jpg,0.943178952,1,1
dog,yolov5m6,20959877010_552298f5f8_z.jpg,0.888216973,2,1
dog,yolov5m6,2167290248_1ac3cbd890_z.jpg,0.943926513,1,1
dog,yolov5m6,2169952827_05bddc305e_z.jpg,0.889572799,1,1
dog,yolov5m6,2177634493_51ca0597e2_z.jpg,0.540604174,1,1
dog,yolov5m6,2277306387_af18b2096e_z.jpg,0.943259954,1,1
dog,yolov5m6,2296897953_08627d83a0_z.jpg,0.852690101,1,1
dog,yolov5m6,235979174_fcd7ef1374_z.jpg,0.943396449,1,1
dog,yolov5m6,239427670_897dedb1ea_z.jpg,0.652416691,2,1
dog,yolov5m6,241832541_43848dabf3_z.jpg,0.942115188,1,1
dog,yolov5m6,2433596596_377bb91619_z.jpg,0.582897529,2,1
dog,yolov5m6,252889263_3cf2d57f34_z.jpg,0.882955074,1,1
dog,yolov5m6,2592416858_f849d2ac8f_z.jpg,0.859982789,3,1
dog,yolov5m6,2698863450_3a10857081_z.jpg,0.892753899,1,1
dog,yolov5m6,2787764752_0277f5bbb2_z.jpg,0.878546417,1,1
dog,yolov5m6,2814480856_385049d567_z.jpg,0.928113163,1,1
dog,yolov5m6,319365750_c6ecd7afbc_z.jpg,0.911221683,1,1
dog,yolov5m6,3197300261_4e5e9c5e3e_z.jpg,0.92564106,1,1
dog,yolov5m6,3209962531_f75dbe4341_z.jpg,0.903764248,1,1
dog,yolov5m6,3290610375_c742148226_z.jpg,0.577026308,1,1
dog,yolov5m6,3291298501_9a8eed3fa0_z.jpg,0.880274951,1,1
dog,yolov5m6,34095624_ce7c705614_z.jpg,0.908541143,1,1
dog,yolov5m6,3462334590_2b8f39c540_z.jpg,0.914292634,1,1
dog,yolov5m6,36110689_9cbbccb36a_z.jpg,0.808564126,1,1
dog,yolov5m6,361146297_ca9b5c8799_z.jpg,0.738189578,1,1
dog,yolov5m6,3676100181_dc21ca177f_z.jpg,0.916245341,1,1
dog,yolov5m6,3812603979_2102c37672_z.jpg,0.957788289,1,1
dog,yolov5m6,3850147043_06970bc680_z.jpg,0.930055082,1,1
dog,yolov5m6,387284206_360c4e3d6e_z.jpg,0.627369076,3,1
dog,yolov5m6,3968015804_ac83717a19_z.jpg,0.923374236,1,1
dog,yolov5m6,4018061968_3e03b2e96f_z.jpg,0.936554015,1,1
dog,yolov5m6,4122228889_3b69997e0c_z.jpg,0.93659848,1,1
dog,yolov5m6,4163439575_7c6a260e8e_z.jpg,0.948348761,1,1
